src_ip,dst_ip,protocol,timestamp,length,src_port,dst_port,protocol_type
192.168.0.123,157.240.237.60,6,1722604336.847409,66,53177.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604336.848188,1446,443.0,53177.0,TCP
192.168.0.123,157.240.237.60,6,1722604336.848215,66,53177.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604336.848257,1446,443.0,53177.0,TCP
192.168.0.123,157.240.237.60,6,1722604336.848273,54,53177.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604336.967634,54,53157.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604336.972250,54,443.0,53177.0,TCP
192.168.0.123,157.240.237.60,6,1722604338.178288,54,53157.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604340.592525,54,53157.0,443.0,TCP
192.168.1.1,239.255.255.250,17,1722604342.599787,307,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604342.600280,316,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604342.600429,379,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604342.600429,316,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604342.600599,355,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604342.600599,387,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604342.600599,316,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604342.600599,375,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604342.600599,369,1900.0,1900.0,UDP
192.168.0.123,35.186.224.22,17,1722604343.050277,1292,54907.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722604343.050327,1292,54907.0,443.0,UDP
35.186.224.22,192.168.0.123,17,1722604343.096722,1292,443.0,54907.0,UDP
192.168.0.123,35.186.224.24,6,1722604343.143824,54,53141.0,443.0,TCP
192.168.0.123,35.186.224.24,6,1722604343.143948,54,53143.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604343.144427,66,53178.0,443.0,TCP
35.186.224.22,192.168.0.123,17,1722604343.157171,1292,443.0,54907.0,UDP
192.168.0.123,35.186.224.22,17,1722604343.158418,1292,54907.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722604343.158533,125,54907.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722604343.158610,116,54907.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722604343.158841,1288,54907.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722604343.158876,1189,54907.0,443.0,UDP
35.186.224.24,192.168.0.123,6,1722604343.189853,54,443.0,53141.0,TCP
192.168.0.123,35.186.224.24,6,1722604343.189886,54,53141.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722604343.190472,54,443.0,53143.0,TCP
